# site=Albenga, Liguria, IT
# latitude=44.05
# longitude=8.21
# elevation_m=9.0
# source=Open-Meteo historical weather API (ERA5 / ERA5-Land reanalysis), CC BY 4.0
# utc_offset_h=1.0
# start_local=2023-01-01T00:00
# fetched=2026-09-20T11:36+00:00
# unit:shortwave_radiation=W/m²
# kind:shortwave_radiation=preceding_mean
# unit:soil_moisture_0_to_7cm=m³/m³
# kind:soil_moisture_0_to_7cm=instant
# unit:temperature_2m=°C
# kind:temperature_2m=instant
# unit:relative_humidity_2m=%
# kind:relative_humidity_2m=instant
# unit:precipitation=mm
# kind:precipitation=preceding_mean
time,shortwave_radiation,soil_moisture_0_to_7cm,temperature_2m,relative_humidity_2m,precipitation
2023-10-27T22:00,0,0.323,12.3,84,0
2023-10-27T23:00,0,0.323,11.4,74,0
2023-10-28T00:00,0,0.322,11,63,0
2023-10-28T01:00,0,0.322,11.3,55,0
2023-10-28T02:00,0,0.322,11,52,0
2023-10-28T03:00,0,0.322,12.4,50,0
2023-10-28T04:00,0,0.322,13.5,57,0
2023-10-28T05:00,0,0.321,13.5,53,0
2023-10-28T06:00,0,0.321,12.7,53,0
2023-10-28T07:00,0,0.321,11.2,63,0
2023-10-28T08:00,49,0.321,12.6,63,0
2023-10-28T09:00,196,0.32,17.1,55,0
2023-10-28T10:00,338,0.319,18.5,61,0
2023-10-28T11:00,449,0.319,19,65,0
2023-10-28T12:00,512,0.317,20.1,56,0
2023-10-28T13:00,502,0.316,21.2,45,0
2023-10-28T14:00,453,0.316,21,47,0
2023-10-28T15:00,387,0.315,20.2,51,0
2023-10-28T16:00,248,0.314,19.3,57,0
2023-10-28T17:00,95,0.314,18,65,0
2023-10-28T18:00,4,0.313,17.1,71,0
2023-10-28T19:00,0,0.313,15.9,77,0
2023-10-28T20:00,0,0.313,13.7,80,0
2023-10-28T21:00,0,0.313,12.5,80,0
2023-10-28T22:00,0,0.313,11.9,80,0
2023-10-28T23:00,0,0.313,11.7,80,0
2023-10-29T00:00,0,0.313,11.7,79,0
2023-10-29T01:00,0,0.313,12.8,76,0
2023-10-29T02:00,0,0.312,12,76,0
2023-10-29T03:00,0,0.312,13.1,72,0
2023-10-29T04:00,0,0.312,14.1,69,0
2023-10-29T05:00,0,0.312,15.4,65,0
2023-10-29T06:00,0,0.312,14.7,84,0
2023-10-29T07:00,0,0.312,14.6,85,0
2023-10-29T08:00,37,0.312,15.4,90,0
2023-10-29T09:00,140,0.312,16.9,80,0
2023-10-29T10:00,236,0.312,17.8,76,0
2023-10-29T11:00,368,0.312,18.4,82,0
2023-10-29T12:00,451,0.311,19.7,74,0
2023-10-29T13:00,408,0.311,19.9,69,0.1
2023-10-29T14:00,374,0.307,19.7,74,0
2023-10-29T15:00,309,0.307,19.4,74,0
2023-10-29T16:00,182,0.306,19.2,74,0
2023-10-29T17:00,67,0.306,18.2,77,0
2023-10-29T18:00,2,0.306,17.3,86,0
2023-10-29T19:00,0,0.306,16.6,85,0
2023-10-29T20:00,0,0.306,16.3,88,0
2023-10-29T21:00,0,0.306,16.2,89,0
2023-10-29T22:00,0,0.307,15.7,95,0
2023-10-29T23:00,0,0.307,16,93,0.1
2023-10-30T00:00,0,0.31,15.7,91,0.4
2023-10-30T01:00,0,0.321,15.4,93,0.9
2023-10-30T02:00,0,0.322,15.2,84,0
2023-10-30T03:00,0,0.322,14.5,87,0
2023-10-30T04:00,0,0.321,15.2,83,0
2023-10-30T05:00,0,0.321,15.3,82,0
2023-10-30T06:00,0,0.321,15.3,81,0.1
2023-10-30T07:00,0,0.321,15.1,83,0
2023-10-30T08:00,13,0.323,15.6,79,0.2
2023-10-30T09:00,46,0.325,15.6,79,0.3
2023-10-30T10:00,137,0.324,17,78,0
2023-10-30T11:00,240,0.324,19,72,0
2023-10-30T12:00,217,0.323,19.3,75,0
2023-10-30T13:00,93,0.323,17.8,75,0
2023-10-30T14:00,79,0.356,16.5,82,0.2
2023-10-30T15:00,73,0.355,17.8,78,0
2023-10-30T16:00,58,0.398,17.4,88,3.5
2023-10-30T17:00,7,0.423,17,93,4.2
2023-10-30T18:00,0,0.413,17.2,92,1.2
2023-10-30T19:00,0,0.413,16.3,96,1.1
2023-10-30T20:00,0,0.408,16.8,98,0.7
2023-10-30T21:00,0,0.4,16.7,94,0
2023-10-30T22:00,0,0.395,16.5,89,0
2023-10-30T23:00,0,0.39,16.3,84,0
2023-10-31T00:00,0,0.387,15.6,85,0
2023-10-31T01:00,0,0.384,15.9,87,0
2023-10-31T02:00,0,0.37,15.9,89,0
2023-10-31T03:00,0,0.367,15.4,92,0
2023-10-31T04:00,0,0.365,14.2,95,0
2023-10-31T05:00,0,0.364,13.3,93,0
2023-10-31T06:00,0,0.362,12.6,89,0
2023-10-31T07:00,0,0.36,11.9,88,0
2023-10-31T08:00,36,0.359,12.1,88,0
2023-10-31T09:00,166,0.357,15.7,78,0
2023-10-31T10:00,295,0.356,16.9,73,0
2023-10-31T11:00,314,0.354,18.2,63,0
2023-10-31T12:00,504,0.352,19.2,58,0
2023-10-31T13:00,512,0.35,19.2,62,0
2023-10-31T14:00,426,0.35,20,60,0
2023-10-31T15:00,358,0.348,19.8,63,0
2023-10-31T16:00,225,0.347,18.9,69,0
2023-10-31T17:00,84,0.346,17,80,0
2023-10-31T18:00,2,0.345,15.4,83,0
2023-10-31T19:00,0,0.345,13.8,87,0
2023-10-31T20:00,0,0.344,12.6,87,0
2023-10-31T21:00,0,0.343,12.5,85,0
2023-10-31T22:00,0,0.343,13,81,0
2023-10-31T23:00,0,0.342,12.8,80,0
2023-11-01T00:00,0,0.341,12.7,79,0
2023-11-01T01:00,0,0.341,13.7,86,0
2023-11-01T02:00,0,0.34,14.6,93,0
2023-11-01T03:00,0,0.34,14.9,93,0
2023-11-01T04:00,0,0.339,14.8,91,0
2023-11-01T05:00,0,0.339,14.4,92,0
2023-11-01T06:00,0,0.338,14.4,90,0
2023-11-01T07:00,0,0.338,14.1,89,0
2023-11-01T08:00,20,0.337,14.3,86,0
2023-11-01T09:00,107,0.337,16.2,78,0
2023-11-01T10:00,217,0.336,17.2,69,0
2023-11-01T11:00,250,0.335,17.4,72,0
2023-11-01T12:00,258,0.334,18,62,0
2023-11-01T13:00,240,0.333,18.2,58,0
2023-11-01T14:00,180,0.332,18.7,56,0
2023-11-01T15:00,124,0.331,18.4,56,0
2023-11-01T16:00,108,0.331,17.8,64,0
2023-11-01T17:00,48,0.331,16.8,74,0.1
2023-11-01T18:00,1,0.331,15.1,88,0
2023-11-01T19:00,0,0.331,14.7,91,0
2023-11-01T20:00,0,0.33,11.9,96,0
2023-11-01T21:00,0,0.33,12.2,92,0
2023-11-01T22:00,0,0.33,12.6,86,0
2023-11-01T23:00,0,0.329,12.8,87,0
2023-11-02T00:00,0,0.329,12,96,0
2023-11-02T01:00,0,0.329,12.1,96,0
2023-11-02T02:00,0,0.33,13,91,0
2023-11-02T03:00,0,0.329,12.7,91,0
2023-11-02T04:00,0,0.329,12.5,89,0
2023-11-02T05:00,0,0.329,12.4,90,0
2023-11-02T06:00,0,0.328,13.8,82,0
2023-11-02T07:00,0,0.329,13.1,92,0.2
2023-11-02T08:00,5,0.339,14,95,0.9
2023-11-02T09:00,40,0.372,14.2,96,2.5
2023-11-02T10:00,79,0.4,14.7,92,2.4
2023-11-02T11:00,67,0.418,14.3,95,2.4
2023-11-02T12:00,181,0.418,14.9,95,2.2
2023-11-02T13:00,297,0.41,17.6,88,0.8
2023-11-02T14:00,206,0.405,18.5,83,0.1
2023-11-02T15:00,152,0.398,19.3,73,0
2023-11-02T16:00,95,0.394,17.8,83,0.1
2023-11-02T17:00,50,0.391,16,93,0.1
2023-11-02T18:00,1,0.39,15.2,91,0.3
2023-11-02T19:00,0,0.388,16,86,0.2
2023-11-02T20:00,0,0.386,14,94,0
2023-11-02T21:00,0,0.385,14.2,93,0.2
2023-11-02T22:00,0,0.383,14.4,90,0.1
2023-11-02T23:00,0,0.381,14,89,0
2023-11-03T00:00,0,0.379,12.8,92,0
2023-11-03T01:00,0,0.378,12.4,90,0
2023-11-03T02:00,0,0.391,11.9,80,0
2023-11-03T03:00,0,0.389,11.6,82,0
2023-11-03T04:00,0,0.388,9.9,89,0
2023-11-03T05:00,0,0.388,9.1,90,0.2
2023-11-03T06:00,0,0.387,9.8,87,0
2023-11-03T07:00,0,0.385,10.2,87,0
2023-11-03T08:00,25,0.384,10.5,85,0
2023-11-03T09:00,177,0.383,13.4,85,0
2023-11-03T10:00,330,0.382,14.9,69,0
2023-11-03T11:00,392,0.38,16,60,0
2023-11-03T12:00,497,0.378,17.1,50,0
2023-11-03T13:00,376,0.377,17.1,47,0
2023-11-03T14:00,352,0.376,16.9,49,0
2023-11-03T15:00,350,0.374,17.8,47,0
2023-11-03T16:00,212,0.373,17.4,52,0
2023-11-03T17:00,76,0.373,15.3,62,0
2023-11-03T18:00,1,0.372,13.8,68,0
2023-11-03T19:00,0,0.371,12.2,75,0
2023-11-03T20:00,0,0.371,10.7,70,0
2023-11-03T21:00,0,0.37,9.9,65,0
2023-11-03T22:00,0,0.37,11.9,70,0
2023-11-03T23:00,0,0.369,12.2,79,0
2023-11-04T00:00,0,0.369,11.6,80,0
2023-11-04T01:00,0,0.368,10.6,79,0
2023-11-04T02:00,0,0.365,9.2,72,0
2023-11-04T03:00,0,0.365,7.8,68,0
2023-11-04T04:00,0,0.364,7,68,0
2023-11-04T05:00,0,0.364,7.7,63,0
2023-11-04T06:00,0,0.363,8.5,60,0
2023-11-04T07:00,0,0.363,10.1,61,0
2023-11-04T08:00,27,0.362,11.9,65,0
2023-11-04T09:00,128,0.362,13.7,71,0
2023-11-04T10:00,281,0.361,14.6,74,0
2023-11-04T11:00,290,0.36,15.1,59,0
2023-11-04T12:00,194,0.359,14.9,44,0
2023-11-04T13:00,144,0.359,14.9,50,0.1
2023-11-04T14:00,285,0.358,15.8,56,0
2023-11-04T15:00,98,0.359,14.3,68,0.2
2023-11-04T16:00,101,0.383,13.6,82,2.1
2023-11-04T17:00,37,0.382,13.1,86,0.1
2023-11-04T18:00,0,0.398,13,90,1.6
2023-11-04T19:00,0,0.396,13.2,92,0.3
2023-11-04T20:00,0,0.395,12.8,96,0.1
2023-11-04T21:00,0,0.396,11.7,91,0.4
2023-11-04T22:00,0,0.399,10.5,88,0.6
2023-11-04T23:00,0,0.398,10.3,89,0.3
2023-11-05T00:00,0,0.397,10.6,87,0.3
2023-11-05T01:00,0,0.394,9.5,83,0
2023-11-05T02:00,0,0.4,11.1,79,0.1
2023-11-05T03:00,0,0.397,11.8,77,0
2023-11-05T04:00,0,0.394,10.8,85,0
2023-11-05T05:00,0,0.392,10.9,89,0
2023-11-05T06:00,0,0.39,8.4,95,0
2023-11-05T07:00,0,0.388,9.9,93,0
2023-11-05T08:00,30,0.387,10.1,93,0
2023-11-05T09:00,148,0.385,13,84,0
2023-11-05T10:00,295,0.383,14.6,72,0
2023-11-05T11:00,406,0.382,16.4,64,0
2023-11-05T12:00,469,0.38,18.1,58,0
2023-11-05T13:00,489,0.378,19.2,47,0
2023-11-05T14:00,435,0.373,20.9,49,0
2023-11-05T15:00,342,0.372,20.4,49,0
2023-11-05T16:00,211,0.371,19.1,57,0
2023-11-05T17:00,68,0.37,18.4,52,0
2023-11-05T18:00,1,0.37,15.3,73,0
2023-11-05T19:00,0,0.369,14.8,73,0
2023-11-05T20:00,0,0.369,13.7,65,0
2023-11-05T21:00,0,0.368,12,61,0
2023-11-05T22:00,0,0.368,11.7,61,0
2023-11-05T23:00,0,0.367,12.5,66,0
2023-11-06T00:00,0,0.367,13.1,66,0
2023-11-06T01:00,0,0.366,12.2,70,0
2023-11-06T02:00,0,0.364,12.9,66,0
2023-11-06T03:00,0,0.364,10.9,72,0
2023-11-06T04:00,0,0.364,12,65,0
2023-11-06T05:00,0,0.363,12.5,59,0
2023-11-06T06:00,0,0.363,12.5,60,0
2023-11-06T07:00,0,0.363,11.1,77,0
2023-11-06T08:00,25,0.362,13,82,0
2023-11-06T09:00,122,0.362,14,89,0
2023-11-06T10:00,237,0.361,15.6,82,0
2023-11-06T11:00,415,0.36,17.3,71,0
2023-11-06T12:00,476,0.359,18,68,0
2023-11-06T13:00,473,0.358,18.6,61,0
2023-11-06T14:00,375,0.358,19.3,49,0
2023-11-06T15:00,309,0.357,18.9,48,0
2023-11-06T16:00,189,0.356,17.9,54,0
2023-11-06T17:00,60,0.356,16.2,62,0
2023-11-06T18:00,0,0.356,14.2,71,0
2023-11-06T19:00,0,0.355,12.7,72,0
2023-11-06T20:00,0,0.355,10.5,83,0
2023-11-06T21:00,0,0.355,9.2,85,0
2023-11-06T22:00,0,0.355,9.5,80,0
2023-11-06T23:00,0,0.354,9.7,80,0
2023-11-07T00:00,0,0.354,9.7,79,0
2023-11-07T01:00,0,0.354,9.5,77,0
2023-11-07T02:00,0,0.35,10.2,87,0
2023-11-07T03:00,0,0.35,10.1,84,0
2023-11-07T04:00,0,0.349,9.2,83,0
2023-11-07T05:00,0,0.349,8.4,82,0
2023-11-07T06:00,0,0.349,8,82,0
2023-11-07T07:00,0,0.349,7.9,83,0
2023-11-07T08:00,24,0.349,8.8,81,0
2023-11-07T09:00,138,0.348,13.1,74,0
2023-11-07T10:00,265,0.348,15.3,65,0
2023-11-07T11:00,379,0.347,15.9,65,0
2023-11-07T12:00,392,0.346,15.8,66,0
2023-11-07T13:00,388,0.345,15.5,70,0
2023-11-07T14:00,356,0.341,16.5,64,0
2023-11-07T15:00,319,0.34,16.8,59,0
2023-11-07T16:00,194,0.34,15.5,64,0
2023-11-07T17:00,61,0.34,13.8,75,0
2023-11-07T18:00,0,0.34,12.1,79,0
2023-11-07T19:00,0,0.34,10.7,78,0
2023-11-07T20:00,0,0.339,9.1,84,0
2023-11-07T21:00,0,0.339,8.2,88,0
2023-11-07T22:00,0,0.339,8,88,0
2023-11-07T23:00,0,0.339,8.7,83,0
2023-11-08T00:00,0,0.339,8.8,81,0
2023-11-08T01:00,0,0.339,8.8,80,0
2023-11-08T02:00,0,0.339,9.7,74,0
2023-11-08T03:00,0,0.339,8.2,80,0
2023-11-08T04:00,0,0.339,8.1,79,0
2023-11-08T05:00,0,0.339,8.6,77,0
2023-11-08T06:00,0,0.339,8.5,79,0
2023-11-08T07:00,0,0.338,7.9,82,0
2023-11-08T08:00,22,0.338,8.3,81,0
2023-11-08T09:00,137,0.338,12.7,73,0
2023-11-08T10:00,285,0.337,15.3,65,0
2023-11-08T11:00,400,0.337,16.1,62,0
2023-11-08T12:00,464,0.336,16.6,58,0
2023-11-08T13:00,473,0.335,17,56,0
2023-11-08T14:00,336,0.333,16.9,61,0
2023-11-08T15:00,303,0.333,16.4,65,0
2023-11-08T16:00,158,0.332,15.7,70,0
2023-11-08T17:00,44,0.332,15,73,0
2023-11-08T18:00,0,0.332,13.3,83,0
2023-11-08T19:00,0,0.332,12.9,81,0
2023-11-08T20:00,0,0.332,12.3,83,0
2023-11-08T21:00,0,0.332,11.5,86,0
2023-11-08T22:00,0,0.332,11.1,87,0
2023-11-08T23:00,0,0.332,11.2,86,0
2023-11-09T00:00,0,0.332,10.4,88,0
2023-11-09T01:00,0,0.332,10,89,0
2023-11-09T02:00,0,0.333,10.1,89,0
2023-11-09T03:00,0,0.333,8.8,92,0
2023-11-09T04:00,0,0.333,7.9,93,0
2023-11-09T05:00,0,0.333,7.5,90,0
2023-11-09T06:00,0,0.333,7.1,90,0
2023-11-09T07:00,0,0.333,7.1,90,0
2023-11-09T08:00,17,0.332,8.1,85,0
2023-11-09T09:00,88,0.332,11.8,76,0
2023-11-09T10:00,209,0.332,13.9,68,0
2023-11-09T11:00,112,0.332,13.9,74,0
2023-11-09T12:00,114,0.334,13.6,79,0.3
2023-11-09T13:00,66,0.347,12.9,86,1.2
2023-11-09T14:00,46,0.372,11.8,84,2.2
2023-11-09T15:00,32,0.415,11,86,3.5
2023-11-09T16:00,24,0.425,11.1,85,3.3
2023-11-09T17:00,6,0.422,9.8,85,1.9
2023-11-09T18:00,0,0.418,9.4,86,1.2
2023-11-09T19:00,0,0.41,9.7,86,0.3
2023-11-09T20:00,0,0.405,9.5,81,0.1
2023-11-09T21:00,0,0.4,9.7,78,0
2023-11-09T22:00,0,0.396,9.3,79,0
2023-11-09T23:00,0,0.393,8,83,0
2023-11-10T00:00,0,0.391,7.4,85,0
2023-11-10T01:00,0,0.389,7.1,86,0
2023-11-10T02:00,0,0.393,8.6,80,0
2023-11-10T03:00,0,0.391,8.3,83,0
2023-11-10T04:00,0,0.39,8.4,83,0
2023-11-10T05:00,0,0.39,9.2,82,0.1
2023-11-10T06:00,0,0.389,9.9,88,0.2
2023-11-10T07:00,0,0.389,9.9,89,0.1
2023-11-10T08:00,6,0.391,10.4,92,0.4
2023-11-10T09:00,62,0.389,11.1,86,0
2023-11-10T10:00,147,0.388,12.1,76,0
2023-11-10T11:00,261,0.386,13.2,70,0
2023-11-10T12:00,437,0.385,13.8,68,0
2023-11-10T13:00,444,0.383,13.7,67,0
2023-11-10T14:00,378,0.379,15.1,61,0
2023-11-10T15:00,302,0.377,14.8,64,0
2023-11-10T16:00,196,0.376,14.3,67,0
2023-11-10T17:00,55,0.376,12.3,75,0
2023-11-10T18:00,0,0.375,9.7,82,0
2023-11-10T19:00,0,0.374,7.7,85,0
2023-11-10T20:00,0,0.374,6.7,79,0
2023-11-10T21:00,0,0.373,6.8,70,0
2023-11-10T22:00,0,0.373,7.3,64,0
2023-11-10T23:00,0,0.372,6.8,59,0
2023-11-11T00:00,0,0.371,6.5,55,0
2023-11-11T01:00,0,0.371,6.3,55,0
2023-11-11T02:00,0,0.368,7.1,50,0
2023-11-11T03:00,0,0.368,6.8,49,0
2023-11-11T04:00,0,0.367,5.9,50,0
2023-11-11T05:00,0,0.367,6.2,50,0
2023-11-11T06:00,0,0.366,6.3,50,0
2023-11-11T07:00,0,0.366,5.6,52,0
2023-11-11T08:00,19,0.365,6.1,52,0
2023-11-11T09:00,145,0.364,10.5,57,0
2023-11-11T10:00,293,0.364,15.5,46,0
2023-11-11T11:00,406,0.363,17,34,0
2023-11-11T12:00,470,0.361,17.4,35,0
2023-11-11T13:00,476,0.36,16.4,44,0
2023-11-11T14:00,413,0.36,16.1,53,0
2023-11-11T15:00,328,0.359,15.6,54,0
2023-11-11T16:00,180,0.358,14.6,62,0
2023-11-11T17:00,52,0.358,12.9,67,0
2023-11-11T18:00,0,0.358,11.9,69,0
2023-11-11T19:00,0,0.358,10.8,71,0
2023-11-11T20:00,0,0.357,9.2,78,0
2023-11-11T21:00,0,0.357,8.5,80,0
2023-11-11T22:00,0,0.357,7.6,80,0
2023-11-11T23:00,0,0.356,7.3,77,0
2023-11-12T00:00,0,0.356,7.4,73,0
2023-11-12T01:00,0,0.356,7.7,71,0
2023-11-12T02:00,0,0.356,10,73,0
2023-11-12T03:00,0,0.355,10.6,80,0
2023-11-12T04:00,0,0.355,12.6,71,0
2023-11-12T05:00,0,0.355,10.9,82,0
2023-11-12T06:00,0,0.355,10.9,82,0
2023-11-12T07:00,0,0.354,12.8,66,0
2023-11-12T08:00,16,0.354,10.7,78,0
2023-11-12T09:00,118,0.354,13,71,0
2023-11-12T10:00,260,0.353,13.8,64,0
2023-11-12T11:00,383,0.352,14.5,54,0
2023-11-12T12:00,442,0.351,14.7,50,0
2023-11-12T13:00,458,0.35,15.4,49,0
2023-11-12T14:00,413,0.346,15.6,49,0
2023-11-12T15:00,319,0.345,16,51,0
2023-11-12T16:00,164,0.345,15.1,56,0
2023-11-12T17:00,48,0.345,12.7,68,0
2023-11-12T18:00,0,0.345,13.9,56,0
2023-11-12T19:00,0,0.345,13.5,58,0
2023-11-12T20:00,0,0.344,13.4,58,0
2023-11-12T21:00,0,0.344,12.3,65,0
2023-11-12T22:00,0,0.344,10.7,75,0
2023-11-12T23:00,0,0.344,10.9,72,0
2023-11-13T00:00,0,0.344,10.7,72,0
2023-11-13T01:00,0,0.344,10.8,71,0
2023-11-13T02:00,0,0.342,9.6,87,0
2023-11-13T03:00,0,0.342,10.1,85,0
2023-11-13T04:00,0,0.342,9,91,0
2023-11-13T05:00,0,0.342,7.7,95,0
2023-11-13T06:00,0,0.342,7.4,96,0
2023-11-13T07:00,0,0.342,8.3,92,0
2023-11-13T08:00,14,0.341,9.6,89,0
2023-11-13T09:00,109,0.341,12.4,85,0
2023-11-13T10:00,255,0.341,14.4,78,0
2023-11-13T11:00,369,0.34,14.9,73,0
2023-11-13T12:00,417,0.34,15.2,74,0
2023-11-13T13:00,396,0.339,15.3,73,0
2023-11-13T14:00,363,0.338,15.5,76,0
2023-11-13T15:00,242,0.337,15.4,77,0
2023-11-13T16:00,128,0.337,15,79,0
2023-11-13T17:00,36,0.337,13.8,87,0
2023-11-13T18:00,0,0.337,13.4,89,0
2023-11-13T19:00,0,0.337,13.2,91,0
2023-11-13T20:00,0,0.337,12.7,91,0
2023-11-13T21:00,0,0.337,12.2,93,0
2023-11-13T22:00,0,0.337,11.7,94,0
2023-11-13T23:00,0,0.337,11.6,93,0
2023-11-14T00:00,0,0.336,11.5,94,0
2023-11-14T01:00,0,0.336,11.4,95,0
2023-11-14T02:00,0,0.334,12.7,91,0
2023-11-14T03:00,0,0.334,12.8,93,0
2023-11-14T04:00,0,0.334,13.2,89,0
2023-11-14T05:00,0,0.334,13.7,87,0
2023-11-14T06:00,0,0.334,13.6,87,0
2023-11-14T07:00,0,0.334,12.9,88,0
2023-11-14T08:00,10,0.334,12.7,87,0
2023-11-14T09:00,82,0.334,14.7,84,0
2023-11-14T10:00,169,0.333,16.8,79,0
2023-11-14T11:00,279,0.333,17.7,76,0
2023-11-14T12:00,364,0.332,18.2,77,0
2023-11-14T13:00,430,0.332,18.1,80,0
2023-11-14T14:00,366,0.333,17.1,84,0
2023-11-14T15:00,275,0.332,16.5,88,0
2023-11-14T16:00,166,0.332,16.1,89,0
2023-11-14T17:00,43,0.332,14.4,96,0
2023-11-14T18:00,0,0.332,14.2,95,0
2023-11-14T19:00,0,0.332,13.7,94,0
2023-11-14T20:00,0,0.332,13.6,92,0
2023-11-14T21:00,0,0.332,13.2,92,0
2023-11-14T22:00,0,0.331,14.1,89,0
2023-11-14T23:00,0,0.331,14.7,86,0
2023-11-15T00:00,0,0.331,14,89,0
2023-11-15T01:00,0,0.331,15.4,80,0
2023-11-15T02:00,0,0.334,13.3,89,0
2023-11-15T03:00,0,0.333,12.5,85,0
2023-11-15T04:00,0,0.333,12.3,80,0
2023-11-15T05:00,0,0.333,11.2,80,0
2023-11-15T06:00,0,0.333,10.7,74,0
2023-11-15T07:00,0,0.333,10.6,67,0
2023-11-15T08:00,13,0.333,11.3,63,0
2023-11-15T09:00,123,0.333,14.5,58,0
2023-11-15T10:00,250,0.332,18,52,0
2023-11-15T11:00,373,0.332,19.3,53,0
2023-11-15T12:00,442,0.331,20.2,55,0
2023-11-15T13:00,453,0.33,20.8,45,0
2023-11-15T14:00,404,0.327,22.3,31,0
2023-11-15T15:00,313,0.326,21.7,33,0
2023-11-15T16:00,181,0.326,19.6,59,0
2023-11-15T17:00,45,0.326,18.9,43,0
2023-11-15T18:00,0,0.326,14.9,62,0
2023-11-15T19:00,0,0.326,16.5,46,0
2023-11-15T20:00,0,0.326,15,54,0
2023-11-15T21:00,0,0.326,13.7,59,0
2023-11-15T22:00,0,0.326,14.1,51,0
2023-11-15T23:00,0,0.326,11.9,54,0
2023-11-16T00:00,0,0.325,10.2,64,0
2023-11-16T01:00,0,0.325,9.8,68,0
2023-11-16T02:00,0,0.33,10.6,62,0
2023-11-16T03:00,0,0.33,11.3,58,0
2023-11-16T04:00,0,0.33,12.7,58,0
2023-11-16T05:00,0,0.33,12,62,0
2023-11-16T06:00,0,0.33,12.3,62,0
2023-11-16T07:00,0,0.33,12.2,58,0
2023-11-16T08:00,12,0.33,12.4,53,0
2023-11-16T09:00,94,0.329,13.5,59,0
2023-11-16T10:00,144,0.329,15.4,59,0
2023-11-16T11:00,160,0.329,15.8,69,0
2023-11-16T12:00,326,0.328,16.9,70,0
2023-11-16T13:00,271,0.328,16.8,72,0
2023-11-16T14:00,180,0.329,16.3,70,0
2023-11-16T15:00,88,0.329,15.6,72,0
2023-11-16T16:00,97,0.329,15,79,0
2023-11-16T17:00,36,0.328,13.4,87,0
2023-11-16T18:00,0,0.328,12.3,87,0
2023-11-16T19:00,0,0.328,11,90,0
2023-11-16T20:00,0,0.328,11.2,87,0
2023-11-16T21:00,0,0.328,10.8,88,0
2023-11-16T22:00,0,0.328,8.9,91,0
2023-11-16T23:00,0,0.328,9.3,80,0
2023-11-17T00:00,0,0.328,9.9,78,0
2023-11-17T01:00,0,0.327,9.5,74,0
2023-11-17T02:00,0,0.322,9.6,50,0
2023-11-17T03:00,0,0.322,8.4,47,0
2023-11-17T04:00,0,0.322,7.9,52,0
2023-11-17T05:00,0,0.322,8.2,53,0
2023-11-17T06:00,0,0.322,7.8,57,0
2023-11-17T07:00,0,0.322,7.3,60,0
2023-11-17T08:00,11,0.321,7.6,61,0
2023-11-17T09:00,120,0.321,11.5,61,0
2023-11-17T10:00,260,0.321,16.8,63,0
2023-11-17T11:00,372,0.32,18.8,37,0
2023-11-17T12:00,428,0.319,19,38,0
2023-11-17T13:00,420,0.318,19,32,0
2023-11-17T14:00,384,0.319,18.9,58,0
2023-11-17T15:00,286,0.318,18.5,57,0
2023-11-17T16:00,158,0.318,17.4,69,0
2023-11-17T17:00,40,0.318,15.2,58,0
2023-11-17T18:00,0,0.318,13,49,0
2023-11-17T19:00,0,0.318,11.8,50,0
2023-11-17T20:00,0,0.317,12,43,0
2023-11-17T21:00,0,0.317,12.1,37,0
2023-11-17T22:00,0,0.317,11.7,37,0
2023-11-17T23:00,0,0.317,11.7,37,0
2023-11-18T00:00,0,0.317,11.4,38,0
2023-11-18T01:00,0,0.316,10.2,42,0
2023-11-18T02:00,0,0.3,10.8,39,0
2023-11-18T03:00,0,0.3,10.3,41,0
2023-11-18T04:00,0,0.3,9.6,43,0
2023-11-18T05:00,0,0.3,8.7,44,0
2023-11-18T06:00,0,0.3,8.9,43,0
2023-11-18T07:00,0,0.3,8.8,42,0
2023-11-18T08:00,10,0.3,8.6,44,0
2023-11-18T09:00,111,0.3,11.3,46,0
2023-11-18T10:00,240,0.3,14.9,45,0
2023-11-18T11:00,349,0.299,16.8,31,0
2023-11-18T12:00,413,0.298,16.9,33,0
2023-11-18T13:00,417,0.298,16.6,42,0
2023-11-18T14:00,378,0.292,16.7,43,0
2023-11-18T15:00,285,0.292,15.9,51,0
2023-11-18T16:00,159,0.292,15,56,0
2023-11-18T17:00,36,0.292,12.8,69,0
2023-11-18T18:00,0,0.292,11.9,71,0
2023-11-18T19:00,0,0.292,13.1,58,0
2023-11-18T20:00,0,0.292,11.2,66,0
2023-11-18T21:00,0,0.292,10.8,70,0
2023-11-18T22:00,0,0.292,10.7,71,0
2023-11-18T23:00,0,0.292,10.3,71,0
2023-11-19T00:00,0,0.292,10,71,0
2023-11-19T01:00,0,0.292,10.1,69,0
2023-11-19T02:00,0,0.291,10.1,67,0
2023-11-19T03:00,0,0.292,9.7,77,0
2023-11-19T04:00,0,0.292,10.7,76,0
2023-11-19T05:00,0,0.292,9.9,83,0
2023-11-19T06:00,0,0.292,9.7,87,0
2023-11-19T07:00,0,0.292,9.6,90,0
2023-11-19T08:00,6,0.292,9.5,92,0
2023-11-19T09:00,80,0.292,11.4,88,0
2023-11-19T10:00,207,0.292,13.7,74,0
2023-11-19T11:00,314,0.292,14.9,70,0
2023-11-19T12:00,387,0.291,15.8,71,0
2023-11-19T13:00,362,0.291,16.1,71,0
2023-11-19T14:00,390,0.284,16.1,65,0
